LX197978822803,JCMFTA,2019-01-01T00:01:43.000Z,3.424328,6.318798,C7376020082,6,33750,SAA>NGAPP,2018-12-31T16:00:00.000Z,under way using engine,Satellite,
KF747095155025,JCMFTA,2019-01-01T00:01:43.000Z,3.424328,6.318798,C7376020082,6,33750,SAA>NGAPP,2018-12-31T16:00:00.000Z,under way using engine,Satellite,
HM302385710947,OYSCFP,2019-01-01T00:01:44.000Z,1.410158,50.771878,F4676005751,27,2030,ROTTERDAM,2019-01-01T00:00:00.000Z,under way using engine,Coastal AIS,
ZQ464072113491,FGPEPT,2019-01-01T00:01:44.000Z,-106.734347,-25.82856,G8140282065,37,29030,,,,Satellite,
JD229315786876,FGPEPT,2019-01-01T00:01:47.000Z,-51.111215,-0.06855,Z8972740913,0,30000,FAZENDINHA,2019-12-31T03:00:00.000Z,at anchor,Coastal AIS,
PS898668113330,FGPEPT,2019-01-01T00:01:47.000Z,-51.111215,-0.06855,Z8972740913,0,30000,FAZENDINHA,2019-12-31T03:00:00.000Z,at anchor,Coastal AIS,
QL924466678429,FGPEPT,2019-01-01T00:01:47.000Z,-51.111215,-0.06855,Z8972740913,0,30000,FAZENDINHA,2019-12-31T03:00:00.000Z,at anchor,Coastal AIS,
MY550886115039,FGPEPT,2019-01-01T00:01:47.000Z,-51.111215,-0.06855,Z8972740913,0,30000,FAZENDINHA,2019-12-31T03:00:00.000Z,at anchor,Coastal AIS,
NB109540761906,FGPEPT,2019-01-01T00:01:47.000Z,-51.111215,-0.06855,Z8972740913,0,30000,FAZENDINHA,2019-12-31T03:00:00.000Z,at anchor,Coastal AIS,
HR883261393869,FGPEPT,2019-01-01T00:01:47.000Z,-51.111215,-0.06855,Z8972740913,0,30000,FAZENDINHA,2019-12-31T03:00:00.000Z,at anchor,Coastal AIS,
OB453877733519,RWHZVZ,2019-01-01T00:01:48.000Z,121.580632,31.374775,K5352492455,0,31020,KRPUS,2019-01-02T10:00:00.000Z,moored,Coastal AIS,
WD921157660502,RWHZVZ,2019-01-01T00:01:48.000Z,121.580632,31.374775,K5352492455,0,31020,KRPUS,2019-01-02T10:00:00.000Z,moored,Coastal AIS,
ZQ464072113491,FGPEPT,2019-01-01T00:01:49.000Z,-106.734827,-25.8284,G8140282065,37,29020,,,,Satellite,
ZQ464072113491,FGPEPT,2019-01-01T00:01:56.000Z,-106.73552,-25.82816,G8140282065,37,28960,,,,Satellite,
KQ615773456001,FGPEPT,2019-01-01T00:02:00.000Z,120.325467,22.547143,R6552613899,0,14140,CN YTN>TW KHH,2019-12-31T06:30:00.000Z,moored,Coastal AIS,
OX545437200450,FGPEPT,2019-01-01T00:02:00.000Z,120.325467,22.547143,R6552613899,0,14140,CN YTN>TW KHH,2019-12-31T06:30:00.000Z,moored,Coastal AIS,
RZ321715965702,OIEQNT,2019-01-01T00:02:04.000Z,131.919023,31.150615,J1826969247,32,7230,,,,Coastal AIS,
ZQ464072113491,FGPEPT,2019-01-01T00:02:08.000Z,-106.736693,-25.827787,G8140282065,37,28950,,,,Satellite,
BF915936158789,JCMFTA,2019-01-01T00:02:09.000Z,32.561977,29.811053,I2280052824,0,17400,SG SIN>EG SCL,2019-12-31T13:00:00.000Z,at anchor,Coastal AIS,
FY193324196058,JCMFTA,2019-01-01T00:02:09.000Z,32.561977,29.811053,I2280052824,0,17400,SG SIN>EG SCL,2019-12-31T13:00:00.000Z,at anchor,Coastal AIS,
PD285955891031,JCMFTA,2019-01-01T00:02:09.000Z,32.561977,29.811053,I2280052824,0,17400,SG SIN>EG SCL,2019-12-31T13:00:00.000Z,at anchor,Coastal AIS,
LE926214272046,JCMFTA,2019-01-01T00:02:09.000Z,32.561977,29.811053,I2280052824,0,17400,SG SIN>EG SCL,2019-12-31T13:00:00.000Z,at anchor,Coastal AIS,
JQ471511852683,RWHZVZ,2019-01-01T00:02:14.000Z,-123.36565,48.346567,R2189260156,0,1500,VANCOUVER,2019-01-02T03:00:00.000Z,at anchor,Coastal AIS,
VC502294268231,RWHZVZ,2019-01-01T00:02:14.000Z,-123.36565,48.346567,R2189260156,0,1500,VANCOUVER,2019-01-02T03:00:00.000Z,at anchor,Coastal AIS,
ZQ464072113491,FGPEPT,2019-01-01T00:02:14.000Z,-106.737173,-25.827627,G8140282065,37,29010,,,,Satellite,
ZQ464072113491,FGPEPT,2019-01-01T00:02:20.000Z,-106.737867,-25.827413,G8140282065,37,29010,,,,Satellite,
ZQ464072113491,FGPEPT,2019-01-01T00:02:26.000Z,-106.738427,-25.8272,G8140282065,37,28990,,,,Satellite,
DC246820574688,RWHZVZ,2019-01-01T00:02:38.000Z,113.886667,22.41095,H9663809278,15,16900,CNSHK>SGSIN,2019-01-05T07:00:00.000Z,moored,Coastal AIS,
ZQ464072113491,FGPEPT,2019-01-01T00:02:39.000Z,-106.7396,-25.826827,G8140282065,37,29020,,,,Satellite,
ZQ464072113491,FGPEPT,2019-01-01T00:02:45.000Z,-106.740187,-25.826613,G8140282065,37,29080,,,,Satellite,
SC148258980862,OIEQNT,2019-01-01T00:02:45.000Z,103.78156,1.26483,B1768413096,0,12580,BRRIO,2019-01-22T22:00:00.000Z,moored,Coastal AIS,
PD184291697183,OIEQNT,2019-01-01T00:02:45.000Z,103.78156,1.26483,B1768413096,0,12580,BRRIO,2019-01-22T22:00:00.000Z,moored,Coastal AIS,
ZQ464072113491,FGPEPT,2019-01-01T00:02:50.000Z,-106.740667,-25.826453,G8140282065,37,29100,,,,Satellite,
LJ157996533836,RWHZVZ,2019-01-01T00:02:52.000Z,46.818115,-3.86784,W9755545523,0,-1,,,,Coastal AIS,
EC530178313678,RWHZVZ,2019-01-01T00:02:54.000Z,122.201033,30.557383,A7207180118,25,9700,CNTAO,2019-01-02T14:00:00.000Z,under way using engine,Coastal AIS,
LT723474649921,RWHZVZ,2019-01-01T00:02:54.000Z,122.201033,30.557383,A7207180118,25,9700,CNTAO,2019-01-02T14:00:00.000Z,under way using engine,Coastal AIS,
AL160285170587,RWHZVZ,2019-01-01T00:02:54.000Z,122.201033,30.557383,A7207180118,25,9700,CNTAO,2019-01-02T14:00:00.000Z,under way using engine,Coastal AIS,
ZQ464072113491,FGPEPT,2019-01-01T00:03:02.000Z,-106.741813,-25.826053,G8140282065,37,29140,,,,Satellite,
WU738058558247,VMUSFS,2019-01-01T00:03:03.000Z,120.082222,25.220737,A3217937298,14,4250,INCHON,2019-12-30T18:00:00.000Z,under way using engine,Coastal AIS,
DO212529230262,OYSCFP,2019-01-01T00:03:04.000Z,103.772205,1.264275,Q5902305767,14,24700,SUEZ CANAL,2019-01-12T12:00:00.000Z,under way using engine,Coastal AIS,
BU989519028237,OYSCFP,2019-01-01T00:03:04.000Z,103.772205,1.264275,Q5902305767,14,24700,SUEZ CANAL,2019-01-12T12:00:00.000Z,under way using engine,Coastal AIS,
AU851161490058,OYSCFP,2019-01-01T00:03:04.000Z,103.772205,1.264275,Q5902305767,14,24700,SUEZ CANAL,2019-01-12T12:00:00.000Z,under way using engine,Coastal AIS,
RZ321715965702,OIEQNT,2019-01-01T00:03:04.000Z,131.924365,31.15205,J1826969247,32,7370,,,,Coastal AIS,
ZQ464072113491,FGPEPT,2019-01-01T00:03:08.000Z,-106.742507,-25.825813,G8140282065,37,29070,,,,Satellite,
ZQ464072113491,FGPEPT,2019-01-01T00:03:14.000Z,-106.742987,-25.825653,G8140282065,37,29100,,,,Satellite,
ZQ464072113491,FGPEPT,2019-01-01T00:03:20.000Z,-106.743653,-25.825413,G8140282065,37,29110,,,,Satellite,
MI676666890052,UQCRKD,2019-01-01T00:03:21.000Z,-107.218347,-48.35304,T1764005884,31,7300,,,,Satellite,
BP330462397384,UQCRKD,2019-01-01T00:03:21.000Z,-107.218347,-48.35304,T1764005884,31,7300,,,,Satellite,
HY552140721058,UQCRKD,2019-01-01T00:03:21.000Z,-107.218347,-48.35304,T1764005884,31,7300,,,,Satellite,
OI241622356980,UQCRKD,2019-01-01T00:03:21.000Z,-107.218347,-48.35304,T1764005884,31,7300,,,,Satellite,
OA901680980761,OYSCFP,2019-01-01T00:03:23.000Z,120.129568,25.180125,Z7715601678,29,4190,YANGSHAN,2019-01-01T07:00:00.000Z,under way using engine,Coastal AIS,
WB521590670760,OYSCFP,2019-01-01T00:03:23.000Z,120.129568,25.180125,Z7715601678,29,4190,YANGSHAN,2019-01-01T07:00:00.000Z,under way using engine,Coastal AIS,
UW725575071041,OYSCFP,2019-01-01T00:03:23.000Z,120.129568,25.180125,Z7715601678,29,4190,YANGSHAN,2019-01-01T07:00:00.000Z,under way using engine,Coastal AIS,
OA901680980761,OYSCFP,2019-01-01T00:03:23.000Z,120.129568,25.180125,Z7715601678,29,4190,YANGSHAN,2019-01-01T07:00:00.000Z,under way using engine,Coastal AIS,
OA901680980761,OYSCFP,2019-01-01T00:03:23.000Z,120.129568,25.180125,Z7715601678,29,4190,YANGSHAN,2019-01-01T07:00:00.000Z,under way using engine,Coastal AIS,
YL934136656837,OYSCFP,2019-01-01T00:03:26.000Z,-79.883333,9.358,U6893844452,0,16200,PAMIT,2019-12-30T08:00:00.000Z,moored,Coastal AIS,
ZQ464072113491,FGPEPT,2019-01-01T00:03:26.000Z,-106.74424,-25.825227,G8140282065,37,29020,,,,Satellite,
PG390084878470,UCQOQO,2019-01-01T00:03:30.000Z,25.68519,-33.803053,D3744799380,0,5700,COEGA,2019-12-30T02:00:00.000Z,moored,Coastal AIS,
FG327985337980,UCQOQO,2019-01-01T00:03:30.000Z,25.68519,-33.803053,D3744799380,0,5700,COEGA,2019-12-30T02:00:00.000Z,moored,Coastal AIS,
MI676666890052,UQCRKD,2019-01-01T00:03:32.000Z,-107.217013,-48.352773,T1764005884,31,7300,,,,Satellite,
BP330462397384,UQCRKD,2019-01-01T00:03:32.000Z,-107.217013,-48.352773,T1764005884,31,7300,,,,Satellite,
HY552140721058,UQCRKD,2019-01-01T00:03:32.000Z,-107.217013,-48.352773,T1764005884,31,7300,,,,Satellite,
OI241622356980,UQCRKD,2019-01-01T00:03:32.000Z,-107.217013,-48.352773,T1764005884,31,7300,,,,Satellite,
ZQ464072113491,FGPEPT,2019-01-01T00:03:32.000Z,-106.74472,-25.82504,G8140282065,37,29110,,,,Satellite,
ZQ464072113491,FGPEPT,2019-01-01T00:03:38.000Z,-106.745413,-25.824827,G8140282065,37,29040,,,,Satellite,
MI676666890052,UQCRKD,2019-01-01T00:03:39.000Z,-107.216347,-48.35264,T1764005884,31,7300,,,,Satellite,
BP330462397384,UQCRKD,2019-01-01T00:03:39.000Z,-107.216347,-48.35264,T1764005884,31,7300,,,,Satellite,
HY552140721058,UQCRKD,2019-01-01T00:03:39.000Z,-107.216347,-48.35264,T1764005884,31,7300,,,,Satellite,
OI241622356980,UQCRKD,2019-01-01T00:03:39.000Z,-107.216347,-48.35264,T1764005884,31,7300,,,,Satellite,
CQ961324913509,OYSCFP,2019-01-01T00:03:40.000Z,103.388262,1.219455,C7341529998,21,12800,SG SIN PWBG-A,2018-12-31T18:00:00.000Z,under way using engine,Coastal AIS,
CN906368143939,OYSCFP,2019-01-01T00:03:40.000Z,103.388262,1.219455,C7341529998,21,12800,SG SIN PWBG-A,2018-12-31T18:00:00.000Z,under way using engine,Coastal AIS,
ZQ464072113491,FGPEPT,2019-01-01T00:03:44.000Z,-106.746,-25.824613,G8140282065,37,29060,,,,Satellite,
MG452234707917,JCMFTA,2019-01-01T00:03:48.000Z,103.75891,1.284697,N6306110049,0,33530,CN IWN>SG SIN,2019-12-31T13:30:00.000Z,moored,Coastal AIS,
MG452234707917,JCMFTA,2019-01-01T00:03:48.000Z,103.75891,1.284697,N6306110049,0,33530,CN IWN>SG SIN,2019-12-31T13:30:00.000Z,moored,Coastal AIS,
MG452234707917,JCMFTA,2019-01-01T00:03:48.000Z,103.75891,1.284697,N6306110049,0,33530,CN IWN>SG SIN,2019-12-31T13:30:00.000Z,moored,Coastal AIS,
ZQ464072113491,FGPEPT,2019-01-01T00:03:49.000Z,-106.74648,-25.824453,G8140282065,37,29070,,,,Satellite,
MI676666890052,UQCRKD,2019-01-01T00:03:50.000Z,-107.214987,-48.352373,T1764005884,31,7300,,,,Satellite,
BP330462397384,UQCRKD,2019-01-01T00:03:50.000Z,-107.214987,-48.352373,T1764005884,31,7300,,,,Satellite,
HY552140721058,UQCRKD,2019-01-01T00:03:50.000Z,-107.214987,-48.352373,T1764005884,31,7300,,,,Satellite,
OI241622356980,UQCRKD,2019-01-01T00:03:50.000Z,-107.214987,-48.352373,T1764005884,31,7300,,,,Satellite,
MU135824287647,JONOCD,2019-01-01T00:03:53.000Z,130.339903,29.55193,E8477346171,29,4860,JP OSA,2019-01-01T21:00:00.000Z,under way using engine,Coastal AIS,
MI676666890052,UQCRKD,2019-01-01T00:03:55.000Z,-107.214773,-48.35232,T1764005884,31,7200,,,,Satellite,
BP330462397384,UQCRKD,2019-01-01T00:03:55.000Z,-107.214773,-48.35232,T1764005884,31,7200,,,,Satellite,
HY552140721058,UQCRKD,2019-01-01T00:03:55.000Z,-107.214773,-48.35232,T1764005884,31,7200,,,,Satellite,
OI241622356980,UQCRKD,2019-01-01T00:03:55.000Z,-107.214773,-48.35232,T1764005884,31,7200,,,,Satellite,
PE175840129874,JCMFTA,2019-01-01T00:03:55.000Z,121.685375,23.045778,X1474124124,31,1360,NINGBO,2019-01-01T11:00:00.000Z,under way using engine,Coastal AIS,
NJ987920211042,JCMFTA,2019-01-01T00:03:55.000Z,121.685375,23.045778,X1474124124,31,1360,NINGBO,2019-01-01T11:00:00.000Z,under way using engine,Coastal AIS,
ZQ464072113491,FGPEPT,2019-01-01T00:03:56.000Z,-106.747147,-25.82424,G8140282065,37,29050,,,,Satellite,
MI676666890052,UQCRKD,2019-01-01T00:04:01.000Z,-107.214107,-48.352187,T1764005884,31,7300,,,,Satellite,
BP330462397384,UQCRKD,2019-01-01T00:04:01.000Z,-107.214107,-48.352187,T1764005884,31,7300,,,,Satellite,
HY552140721058,UQCRKD,2019-01-01T00:04:01.000Z,-107.214107,-48.352187,T1764005884,31,7300,,,,Satellite,
OI241622356980,UQCRKD,2019-01-01T00:04:01.000Z,-107.214107,-48.352187,T1764005884,31,7300,,,,Satellite,
ZQ464072113491,FGPEPT,2019-01-01T00:04:02.000Z,-106.747733,-25.824027,G8140282065,37,29060,,,,Satellite,
XN821466065421,OIEQNT,2019-01-01T00:04:03.000Z,131.929728,31.153467,J1826969247,32,7220,MANZANILLO,2019-01-17T12:30:00.000Z,under way using engine,Coastal AIS,
DD397239756107,OIEQNT,2019-01-01T00:04:03.000Z,131.929728,31.153467,J1826969247,32,7220,MANZANILLO,2019-01-17T12:30:00.000Z,under way using engine,Coastal AIS,
QT572399767938,OIEQNT,2019-01-01T00:04:03.000Z,131.929728,31.153467,J1826969247,32,7220,MANZANILLO,2019-01-17T12:30:00.000Z,under way using engine,Coastal AIS,
ZK734334849457,OIEQNT,2019-01-01T00:04:03.000Z,131.929728,31.153467,J1826969247,32,7220,MANZANILLO,2019-01-17T12:30:00.000Z,under way using engine,Coastal AIS,
DF103658054551,OIEQNT,2019-01-01T00:04:03.000Z,131.929728,31.153467,J1826969247,32,7220,MANZANILLO,2019-01-17T12:30:00.000Z,under way using engine,Coastal AIS,
ME920748395675,OIEQNT,2019-01-01T00:04:03.000Z,131.929728,31.153467,J1826969247,32,7220,MANZANILLO,2019-01-17T12:30:00.000Z,under way using engine,Coastal AIS,
ZV671621405773,OIEQNT,2019-01-01T00:04:03.000Z,131.929728,31.153467,J1826969247,32,7220,MANZANILLO,2019-01-17T12:30:00.000Z,under way using engine,Coastal AIS,
QI596967367864,OIEQNT,2019-01-01T00:04:03.000Z,131.929728,31.153467,J1826969247,32,7220,MANZANILLO,2019-01-17T12:30:00.000Z,under way using engine,Coastal AIS,
RZ321715965702,OIEQNT,2019-01-01T00:04:03.000Z,131.929728,31.153467,J1826969247,32,7220,,,,Coastal AIS,
ZQ464072113491,FGPEPT,2019-01-01T00:04:07.000Z,-106.74832,-25.82384,G8140282065,37,28980,,,,Satellite,
UU612293497909,YAAWEN,2019-01-01T00:04:08.000Z,114.133313,22.327288,Y8160400491,0,17480,CN HKG,2019-12-30T20:00:00.000Z,moored,Coastal AIS,
WH730278743000,YAAWEN,2019-01-01T00:04:08.000Z,114.133313,22.327288,Y8160400491,0,17480,CN HKG,2019-12-30T20:00:00.000Z,moored,Coastal AIS,
WH730278743000,YAAWEN,2019-01-01T00:04:08.000Z,114.133313,22.327288,Y8160400491,0,17480,CN HKG,2019-12-30T20:00:00.000Z,moored,Coastal AIS,
WH730278743000,YAAWEN,2019-01-01T00:04:08.000Z,114.133313,22.327288,Y8160400491,0,17480,CN HKG,2019-12-30T20:00:00.000Z,moored,Coastal AIS,
UC655426404559,RWHZVZ,2019-01-01T00:04:09.000Z,43.085,13.223333,G9362560391,35,33100,SUEZ CANAL,2019-01-03T12:00:00.000Z,under way using engine,Satellite,
DU958356940380,RWHZVZ,2019-01-01T00:04:09.000Z,43.085,13.223333,G9362560391,35,33100,SUEZ CANAL,2019-01-03T12:00:00.000Z,under way using engine,Satellite,
MI676666890052,UQCRKD,2019-01-01T00:04:13.000Z,-107.21232,-48.35184,T1764005884,31,7300,,,,Satellite,
BP330462397384,UQCRKD,2019-01-01T00:04:13.000Z,-107.21232,-48.35184,T1764005884,31,7300,,,,Satellite,
HY552140721058,UQCRKD,2019-01-01T00:04:13.000Z,-107.21232,-48.35184,T1764005884,31,7300,,,,Satellite,
OI241622356980,UQCRKD,2019-01-01T00:04:13.000Z,-107.21232,-48.35184,T1764005884,31,7300,,,,Satellite,
ZQ464072113491,FGPEPT,2019-01-01T00:04:13.000Z,-106.7488,-25.82368,G8140282065,37,29080,,,,Satellite,
ZQ464072113491,FGPEPT,2019-01-01T00:04:19.000Z,-106.749493,-25.823467,G8140282065,37,28990,,,,Satellite,
MI676666890052,UQCRKD,2019-01-01T00:04:20.000Z,-107.211653,-48.351707,T1764005884,31,7300,,,,Satellite,
BP330462397384,UQCRKD,2019-01-01T00:04:20.000Z,-107.211653,-48.351707,T1764005884,31,7300,,,,Satellite,
HY552140721058,UQCRKD,2019-01-01T00:04:20.000Z,-107.211653,-48.351707,T1764005884,31,7300,,,,Satellite,
OI241622356980,UQCRKD,2019-01-01T00:04:20.000Z,-107.211653,-48.351707,T1764005884,31,7300,,,,Satellite,
MI676666890052,UQCRKD,2019-01-01T00:04:26.000Z,-107.21096,-48.351573,T1764005884,30,7300,,,,Satellite,
BP330462397384,UQCRKD,2019-01-01T00:04:26.000Z,-107.21096,-48.351573,T1764005884,30,7300,,,,Satellite,
HY552140721058,UQCRKD,2019-01-01T00:04:26.000Z,-107.21096,-48.351573,T1764005884,30,7300,,,,Satellite,
OI241622356980,UQCRKD,2019-01-01T00:04:26.000Z,-107.21096,-48.351573,T1764005884,30,7300,,,,Satellite,
ZQ464072113491,FGPEPT,2019-01-01T00:04:26.000Z,-106.750053,-25.823253,G8140282065,37,29060,,,,Satellite,
MI676666890052,UQCRKD,2019-01-01T00:04:31.000Z,-107.210293,-48.35144,T1764005884,31,7400,,,,Satellite,
BP330462397384,UQCRKD,2019-01-01T00:04:31.000Z,-107.210293,-48.35144,T1764005884,31,7400,,,,Satellite,
HY552140721058,UQCRKD,2019-01-01T00:04:31.000Z,-107.210293,-48.35144,T1764005884,31,7400,,,,Satellite,
OI241622356980,UQCRKD,2019-01-01T00:04:31.000Z,-107.210293,-48.35144,T1764005884,31,7400,,,,Satellite,
ZQ464072113491,FGPEPT,2019-01-01T00:04:31.000Z,-106.75056,-25.823093,G8140282065,37,29030,,,,Satellite,
HX593332540364,JCMFTA,2019-01-01T00:04:35.000Z,50.47912,13.68616,D4547130499,31,25090,,,,Satellite,
MI676666890052,UQCRKD,2019-01-01T00:04:38.000Z,-107.209733,-48.351307,T1764005884,31,7300,,,,Satellite,
BP330462397384,UQCRKD,2019-01-01T00:04:38.000Z,-107.209733,-48.351307,T1764005884,31,7300,,,,Satellite,
HY552140721058,UQCRKD,2019-01-01T00:04:38.000Z,-107.209733,-48.351307,T1764005884,31,7300,,,,Satellite,
OI241622356980,UQCRKD,2019-01-01T00:04:38.000Z,-107.209733,-48.351307,T1764005884,31,7300,,,,Satellite,
ZQ464072113491,FGPEPT,2019-01-01T00:04:38.000Z,-106.751227,-25.82288,G8140282065,37,29000,,,,Satellite,
HX593332540364,JCMFTA,2019-01-01T00:04:41.000Z,50.478667,13.686027,D4547130499,31,25100,,,,Satellite,
ZQ464072113491,FGPEPT,2019-01-01T00:04:44.000Z,-106.751813,-25.822667,G8140282065,37,29040,,,,Satellite,
ZQ464072113491,FGPEPT,2019-01-01T00:04:49.000Z,-106.752293,-25.822507,G8140282065,37,28980,,,,Satellite,
MI676666890052,UQCRKD,2019-01-01T00:04:55.000Z,-107.207707,-48.350907,T1764005884,31,7300,,,,Satellite,
BP330462397384,UQCRKD,2019-01-01T00:04:55.000Z,-107.207707,-48.350907,T1764005884,31,7300,,,,Satellite,
HY552140721058,UQCRKD,2019-01-01T00:04:55.000Z,-107.207707,-48.350907,T1764005884,31,7300,,,,Satellite,
OI241622356980,UQCRKD,2019-01-01T00:04:55.000Z,-107.207707,-48.350907,T1764005884,31,7300,,,,Satellite,
ZQ464072113491,FGPEPT,2019-01-01T00:04:56.000Z,-106.752987,-25.822293,G8140282065,37,29010,,,,Satellite,
PY229243395871,JONOCD,2019-01-01T00:04:57.000Z,106.9111,-5.945098,Z9658970283,2,500,JAKARTA,2019-12-31T14:00:00.000Z,under way using engine,Coastal AIS,
TK347445493949,JONOCD,2019-01-01T00:04:57.000Z,106.9111,-5.945098,Z9658970283,2,500,JAKARTA,2019-12-31T14:00:00.000Z,under way using engine,Coastal AIS,
BS208395535389,JONOCD,2019-01-01T00:04:57.000Z,106.9111,-5.945098,Z9658970283,2,500,JAKARTA,2019-12-31T14:00:00.000Z,under way using engine,Coastal AIS,
AF630883821362,JONOCD,2019-01-01T00:04:57.000Z,106.9111,-5.945098,Z9658970283,2,500,JAKARTA,2019-12-31T14:00:00.000Z,under way using engine,Coastal AIS,
YP986032223572,JONOCD,2019-01-01T00:04:57.000Z,106.9111,-5.945098,Z9658970283,2,500,JAKARTA,2019-12-31T14:00:00.000Z,under way using engine,Coastal AIS,
WW500381215126,JONOCD,2019-01-01T00:04:57.000Z,106.9111,-5.945098,Z9658970283,2,500,JAKARTA,2019-12-31T14:00:00.000Z,under way using engine,Coastal AIS,
AF801994078018,JONOCD,2019-01-01T00:04:57.000Z,106.9111,-5.945098,Z9658970283,2,500,JAKARTA,2019-12-31T14:00:00.000Z,under way using engine,Coastal AIS,
ZQ464072113491,FGPEPT,2019-01-01T00:05:02.000Z,-106.753573,-25.822107,G8140282065,37,28980,,,,Satellite,
RZ321715965702,OIEQNT,2019-01-01T00:05:03.000Z,131.935017,31.15507,J1826969247,32,6920,,,,Coastal AIS,
HX593332540364,JCMFTA,2019-01-01T00:05:05.000Z,50.476853,13.685413,D4547130499,31,25090,,,,Satellite,
ZQ464072113491,FGPEPT,2019-01-01T00:05:08.000Z,-106.754133,-25.821893,G8140282065,37,29000,,,,Satellite,
JQ471511852683,RWHZVZ,2019-01-01T00:05:11.000Z,-123.365717,48.346667,R2189260156,0,33800,VANCOUVER,2019-01-02T03:00:00.000Z,at anchor,Coastal AIS,
VC502294268231,RWHZVZ,2019-01-01T00:05:11.000Z,-123.365717,48.346667,R2189260156,0,33800,VANCOUVER,2019-01-02T03:00:00.000Z,at anchor,Coastal AIS,
YT358887513587,JONOCD,2019-01-01T00:05:12.000Z,72.942027,18.94984,J4725786973,0,3920,,,,Satellite,
JZ684369927775,JONOCD,2019-01-01T00:05:12.000Z,72.942027,18.94984,J4725786973,0,3920,,,,Satellite,
EY662815813975,JONOCD,2019-01-01T00:05:12.000Z,72.942027,18.94984,J4725786973,0,3920,,,,Satellite,
MI676666890052,UQCRKD,2019-01-01T00:05:14.000Z,-107.205707,-48.350507,T1764005884,31,7300,,,,Satellite,
BP330462397384,UQCRKD,2019-01-01T00:05:14.000Z,-107.205707,-48.350507,T1764005884,31,7300,,,,Satellite,
HY552140721058,UQCRKD,2019-01-01T00:05:14.000Z,-107.205707,-48.350507,T1764005884,31,7300,,,,Satellite,
OI241622356980,UQCRKD,2019-01-01T00:05:14.000Z,-107.205707,-48.350507,T1764005884,31,7300,,,,Satellite,
ZQ464072113491,FGPEPT,2019-01-01T00:05:14.000Z,-106.75472,-25.821707,G8140282065,37,28980,,,,Satellite,
DG923115593154,JCMFTA,2019-01-01T00:05:16.000Z,40.114693,18.214613,X4380152755,34,33100,,,,Satellite,
DG923115593154,JCMFTA,2019-01-01T00:05:16.000Z,40.114693,18.214613,X4380152755,34,33100,,,,Satellite,
DG923115593154,JCMFTA,2019-01-01T00:05:16.000Z,40.114693,18.214613,X4380152755,34,33100,,,,Satellite,
VQ480436088060,JCMFTA,2019-01-01T00:05:16.000Z,40.114693,18.214613,X4380152755,34,33100,,,,Satellite,
HX593332540364,JCMFTA,2019-01-01T00:05:17.000Z,50.476027,13.68512,D4547130499,31,25070,,,,Satellite,
